ID,FLAG
1003658,w
1233738,w
1117047,w
1241395,w
1172868,w
1209952,w
1040968,w
1164613,w
1096918,w
1035216,w
1177194,w
1115196,w
1073155,w
1089943,w
1040096,w
1064283,w
1234105,w
1145133,w
1175574,w
1186239,w
1003686,w
1157604,w
1163214,w
1222595,w
1139091,w
1164204,w
1003677,w
1045246,w
1242010,w
1084506,w
1068663,w
1224474,w
1083613,w
1191983,w
1179123,w
1003673,w
1062186,w
1226087,w
1110881,w
1071218,w
1199114,w
1191969,w
1097564,w
1182813,w
1071207,w
1158320,w
1074590,w
1083075,w
1093366,w
1199053,w
1247862,w
1174320,w
1235654,w
1114072,w
1155662,w
1009099,w
1041473,w
1166992,w
1025491,w
1125542,w
1073164,w
1149782,w
1020788,w
1003732,w
1020793,w
1049282,w
1062586,w
1043880,w
1112089,w
1164600,w
1003691,w
1140556,w
1155859,w
1117295,w
1020973,w
1190117,w
1232499,w
1249547,w
1207419,w
1244368,w
1066393,w
1240304,w
1099980,w
1245202,w
1171598,w
1157042,w
1246700,w
1189999,w
1204445,w
1193022,w
1119114,w
1073159,w
1232440,w
1136894,w
1045987,w
1048029,w
1188567,w
1138328,w
1202962,w
1190113,w
1045826,w
1165586,w
1031887,w
1214996,w
1032721,w
1120451,w
1015053,w
1139979,w
1074418,w
1019413,w
1113609,w
1125400,w
1032560,w
1232418,w
1200554,w
1090522,w
1093370,w
1047362,w
1076618,w
1232335,w
1043164,w
1071329,w
1070519,w
1232014,w
1024000,w
1138141,w
1067070,w
1246747,w
1169770,w
1176013,w
1043874,w
1204217,w
1093523,w
1144366,w
1042411,w
1048910,w
1027225,w
1192893,w
1212117,w
1029832,w
1096920,w
1003744,w
1042549,w
1158781,w
1040965,w
1035224,w
1227924,w
1036698,w
1247144,w
1209184,w
1028246,w
1099000,w
1133702,w
1236289,w
1223007,w
1239781,w
1144362,w
1080068,w
1237181,w
1232362,w
1003713,w
1026617,w
1232379,w
1201355,w
1204479,w
1030302,w
1144539,w
1093042,w
1232366,w
1120492,w
1117036,w
1028169,w
1193485,w
1096865,w
1074539,w
1144335,w
1232427,w
1191092,w
1170336,w
1003717,w
1214346,w
1144331,w
1232423,w
1145309,w
1183437,w
1117032,w
1164081,w
1071332,w
1176929,w
1239776,w
1234966,w
1092047,w
1003689,w
1176776,w
1114175,w
1073579,w
1003716,w
1062050,w
1232422,w
1174980,w
1165681,w
1080504,w
1046948,w
1139132,w
1114539,w
1003709,w
1178559,w
1244450,w
1159101,w
1043404,w
1035212,w
1003688,w
1149887,w
1128956,w
1083554,w
1248449,w
1185162,w
1083381,w
1189838,w
1048414,w
1003729,w
1075236,w
1158502,w
1156894,w
1129418,w
1144905,w
1081475,w
1010079,w
1074583,w
1193345,w
1080171,w
1039221,w
1083525,w
1122240,w
1082667,w
1182109,w
1082708,w
1230996,w
1111530,w
1043138,w
1204706,w
1047659,w
1035762,w
1107342,w
1003745,w
1230549,w
1029152,w
1034068,w
1232392,w
1161580,w
1040964,w
1162134,w
1246041,w
1188143,w
1158342,w
1244454,w
1246610,w
1232389,w
1132722,w
1074666,w
1187975,w
1020797,w
1045293,w
1158771,w
1121690,w
1196919,w
1003712,w
1003741,w
1003725,w
1243440,w
1090549,w
1073168,w
1092080,w
1115750,w
1113055,w
1239997,w
1157046,w
1082744,w
1244458,w
1114249,w
1157879,w
1223003,w
1136819,w
1095158,w
1071213,w
1193382,w
1021940,w
1157511,w
1026620,w
1006969,w
1020288,w
1003667,w
1036272,w
1242170,w
1029287,w
1083571,w
1133313,w
1026659,w
1249049,w
1232430,w
1045500,w
1127457,w
1086055,w
1221603,w
1119469,w
1003678,w
1240903,w
1240150,w
1039745,w
1232414,w
1041337,w
1246750,w
1246527,w
1238740,w
1096928,w
1154112,w
1099954,w
1218504,w
1003663,w
1162401,w
1174099,w
1142759,w
1155708,w
1143204,w
1185125,w
1020800,w
1243948,w
1232410,w
1020783,w
1191971,w
1216755,w
1065537,w
1074902,w
1140702,w
1249553,w
1191979,w
1094917,w
1123530,w
1024910,w
1205593,w
1076843,w
1038711,w
1022479,w
1155100,w
1135290,w
1051329,w
1144353,w
1216472,w
1069052,w
1225371,w
1038715,w
1096869,w
1169677,w
1096876,w
1208640,w
1003692,w
1003735,w
1032722,w
1097862,w
1072119,w
1177582,w
1232357,w
1244039,w
1191975,w
1222963,w
1152596,w
1003696,w
1027883,w
1003685,w
1181563,w
1156620,w
1191458,w
1157775,w
1039392,w
1170886,w
1075860,w
1109796,w
1231978,w
1003700,w
1113078,w
1181923,w
1200590,w
1032723,w
1100235,w
1043561,w
1106390,w
1169771,w
1025686,w
1241352,w
1216327,w
1043417,w
1129027,w
1099359,w
1126264,w
1241240,w
1239706,w
1191459,w
1225510,w
1096925,w
1144341,w
1032451,w
1069048,w
1003701,w
1040098,w
1117042,w
1082111,w
1099193,w
1178434,w
1144345,w
1144875,w
1003680,w
1241398,w
1020782,w
1117046,w
1129595,w
1126527,w
1232435,w
1008841,w
1035230,w
1166334,w
1107250,w
1198339,w
1003697,w
1041288,w
1026450,w
1247606,w
1184424,w
1003705,w
1116078,w
1096903,w
1190618,w
1177576,w
1123254,w
1211076,w
1204155,w
1092095,w
1086247,w
1045501,w
1038710,w
1108606,w
1045493,w
1091216,w
1030040,w
1208845,w
1040995,w
1045796,w
1084520,w
1232338,w
1096899,w
1235773,w
1173008,w
1003662,w
1154515,w
1123250,w
1028164,w
1027778,w
1098499,w
1189580,w
1196115,w
1209590,w
1170382,w
1105696,w
1082355,w
1096882,w
1196892,w
1232370,w
1174032,w
1171060,w
1150137,w
1139970,w
1229129,w
1096886,w
1224780,w
1003666,w
1071324,w
1115808,w
1038714,w
1028160,w
1158863,w
1091258,w
1020779,w
1236271,w
1144349,w
1232385,w
1232431,w
1003679,w
1195861,w
1083386,w
1169530,w
1051048,w
1080541,w
1163297,w
1050203,w
1003739,w
1073156,w
1071439,w
1020376,w
1157045,w
1215730,w
1208145,w
1140551,w
1239154,w
1003722,w
1190110,w
1140555,w
1137869,w
1191966,w
1087782,w
1159087,w
1200631,w
1214995,w
1127503,w
1223265,w
1191980,w
1249928,w
1157630,w
1119113,w
1073152,w
1197821,w
1106982,w
1089841,w
1154989,w
1186874,w
1026741,w
1194943,w
1207052,w
1153524,w
1223010,w
1225832,w
1023348,w
1021948,w
1036429,w
1152624,w
1116749,w
1074636,w
1202453,w
1142199,w
1117519,w
1038719,w
1038706,w
1021816,w
1136893,w
1167035,w
1096065,w
1232399,w
1062185,w
1140629,w
1227115,w
1164694,w
1112574,w
1082271,w
1153502,w
1035215,w
1112848,w
1240815,w
1093365,w
1084965,w
1098610,w
1139722,w
1086051,w
1118426,w
1212362,w
1188731,w
1043175,w
1196039,w
1025492,w
1232395,w
1073163,w
1073642,w
1247896,w
1132936,w
1115098,w
1044578,w
1097499,w
1020794,w
1234627,w
1188144,w
1049177,w
1037886,w
1073167,w
1017097,w
1069531,w
1020790,w
1125787,w
1045193,w
1049809,w
1142371,w
1190114,w
1033077,w
1140559,w
1237202,w
1238494,w
1136044,w
1232394,w
1144334,w
1244841,w
1089941,w
1231711,w
1202669,w
1087114,w
1136889,w
1073166,w
1144330,w
1210956,w
1115851,w
1198331,w
1020791,w
1243356,w
1152605,w
1198917,w
1117033,w
1164080,w
1217106,w
1232363,w
1143311,w
1145913,w
1149704,w
1181500,w
1210989,w
1171301,w
1096891,w
1082500,w
1003738,w
1235319,w
1117037,w
1152515,w
1086751,w
1232419,w
1073162,w
1158230,w
1098433,w
1235315,w
1003723,w
1170294,w
1232334,w
1025691,w
1071328,w
1169531,w
1165672,w
1070518,w
1246746,w
1079177,w
1090721,w
1232439,w
1223620,w
1071209,w
1205042,w
1226764,w
1073153,w
1062832,w
1026740,w
1144367,w
1042410,w
1223011,w
1185296,w
1035221,w
1218523,w
1125186,w
1096921,w
1025657,w
1176494,w
1111662,w
1126552,w
1027808,w
1225721,w
1140882,w
1198335,w
1035225,w
1111482,w
1232011,w
1158597,w
1248467,w
1089978,w
1090800,w
1232402,w
1028180,w
1135196,w
1236288,w
1092965,w
1201392,w
1032967,w
1144363,w
1073782,w
1190975,w
1214482,w
1148927,w
1239780,w
1025811,w
1156467,w
1067169,w
1132425,w
1106509,w
1038707,w
1162958,w
1028168,w
1085527,w
1100141,w
1096916,w
1232367,w
1216068,w
1071205,w
1044535,w
1074561,w
1235235,w
1170590,w
1223009,w
1199830,w
1233976,w
1003742,w
1203203,w
1232346,w
1071323,w
1174909,w
1130745,w
1085647,w
1232382,w
1221119,w
1022046,w
1070601,w
1185161,w
1172189,w
1244457,w
1116080,w
1140913,w
1241401,w
1003715,w
1032212,w
1232421,w
1074661,w
1089119,w
1149194,w
1232876,w
1165404,w
1137465,w
1243025,w
1117045,w
1225683,w
1085591,w
1043403,w
1110161,w
1040011,w
1201724,w
1115753,w
1090739,w
1043407,w
1126861,w
1210821,w
1114161,w
1073556,w
1239408,w
1173849,w
1223177,w
1036432,w
1115814,w
1108719,w
1039734,w
1096904,w
1087779,w
1244453,w
1090634,w
1172390,w
1162957,w
1132721,w
1174073,w
1124553,w
1015675,w
1044464,w
1020064,w
1096470,w
1107341,w
1003380,w
1132079,w
1097244,w
1176459,w
1181787,w
1122337,w
1003669,w
1040967,w
1078265,w
1170789,w
1179128,w
1092346,w
1096889,w
1020798,w
1049753,w
1095725,w
1139384,w
1241397,w
1216469,w
1232387,w
1087783,w
1247996,w
1191970,w
1027989,w
1142758,w
1132326,w
1096868,w
1029695,w
1043406,w
1089299,w
1191974,w
1112656,w
1136214,w
1208638,w
1113053,w
1174803,w
1199183,w
1208641,w
1126541,w
1078260,w
1209802,w
1034079,w
1105917,w
1105678,w
1096466,w
1003653,w
1099885,w
1096888,w
1140860,w
1157510,w
1232347,w
1109454,w
1107759,w
1021941,w
1080858,w
1244449,w
1230185,w
1115749,w
1085646,w
1232383,w
1111525,w
1129825,w
1090738,w
1192090,w
1123733,w
1003657,w
1174810,w
1049044,w
1071993,w
1086050,w
1135273,w
1035331,w
1190494,w
1207200,w
1241396,w
1244452,w
1021945,w
1117044,w
1243772,w
1181401,w
1232415,w
1201886,w
1233135,w
1099018,w
1227534,w
1117048,w
1112984,w
1185164,w
1181447,w
1082212,w
1136456,w
1232411,w
1148406,w
1119800,w
1110962,w
1187418,w
1155318,w
1026960,w
1125593,w
1115815,w
1098053,w
1165401,w
1043402,w
1074903,w
1096905,w
1229831,w
1071128,w
1249552,w
1216002,w
1112216,w
1134753,w
1095724,w
1093733,w
1216468,w
1096877,w
1162956,w
1198591,w
1228917,w
1175800,w
1159172,w
1115752,w
1037450,w
1144352,w
1242171,w
1181085,w
1245196,w
1074585,w
1180422,w
1211362,w
1149028,w
1207584,w
1110121,w
1244677,w
1237770,w
1179252,w
1095811,w
1139973,w
1176354,w
1147736,w
1003683,w
1096881,w
1240482,w
1153731,w
1042538,w
1129208,w
1003665,w
1130606,w
1169080,w
1068190,w
1038717,w
1115380,w
1113353,w
1239778,w
1077011,w
1170785,w
1248107,w
1144346,w
1079758,w
1031103,w
1177597,w
1223836,w
1153555,w
1207755,w
1232436,w
1170693,w
1121042,w
1164083,w
1077482,w
1236276,w
1236135,w
1138482,w
1182562,w
1096922,w
1124678,w
1145170,w
1038722,w
1110125,w
1111636,w
1035576,w
1092627,w
1096926,w
1144342,w
1020781,w
1189961,w
1106315,w
1096885,w
1117038,w
1187066,w
1085458,w
1026440,w
1207405,w
1026619,w
1021568,w
1093347,w
1026776,w
1109118,w
1107992,w
1003706,w
1105420,w
1211370,w
1232432,w
1068734,w
1232409,w
1047294,w
1003702,w
1175465,w
1115726,w
1100335,w
1083832,w
1239310,w
1038713,w
1247216,w
1132091,w
1156251,w
1197968,w
1139977,w
1149725,w
1028174,w
1202437,w
1121378,w
1091798,w
1232429,w
1044460,w
1139968,w
1078384,w
1148540,w
1158624,w
1236272,w
1062606,w
1096931,w
1046013,w
1211473,w
1229542,w
1035227,w
1096866,w
1186170,w
1098789,w
1028175,w
1164082,w
1216840,w
1025770,w
1215065,w
1232404,w
1169485,w
1089358,w
1229433,w
1236273,w
1231122,w
1228160,w
1096930,w
1183630,w
1190115,w
1099979,w
1249545,w
1232408,w
1241208,w
1021842,w
1198300,w
1046012,w
1141953,w
1096880,w
1067624,w
1163106,w
1063349,w
1120385,w
1041534,w
1138674,w
1236277,w
1071326,w
1032301,w
1204131,w
1190111,w
1158751,w
1140554,w
1214994,w
1236286,w
1178713,w
1125777,w
1044504,w
1191981,w
1236734,w
1249020,w
1222401,w
1162611,w
1242698,w
1184967,w
1209136,w
1097526,w
1183429,w
1137013,w
1127184,w
1013582,w
1225833,w
1096277,w
1249736,w
1066087,w
1043411,w
1021949,w
1189960,w
1149904,w
1049020,w
1192393,w
1212435,w
1198265,w
1009462,w
1029901,w
1201136,w
1191967,w
1246418,w
1079418,w
1165726,w
1121555,w
1035214,w
1132298,w
1096927,w
1232442,w
1177648,w
1157886,w
1032262,w
1144343,w
1190014,w
1076523,w
1023349,w
1234536,w
1143735,w
1047012,w
1198242,w
1232368,w
1067564,w
1097695,w
1171128,w
1212234,w
1173344,w
1040097,w
1236290,w
1163345,w
1007535,w
1178767,w
1098430,w
1093756,w
1038704,w
1168920,w
1098562,w
1232360,w
1190617,w
1080376,w
1141877,w
1152352,w
1096919,w
1179274,w
1089942,w
1122618,w
1043418,w
1199386,w
1008754,w
1172884,w
1073165,w
1177531,w
1191090,w
1020792,w
1225182,w
1068934,w
1209852,w
1199867,w
1125185,w
1141811,w
1106793,w
1144779,w
1144328,w
1183651,w
1232397,w
1244109,w
1042064,w
1208350,w
1096896,w
1051129,w
1229920,w
1047085,w
1069050,w
1157043,w
1073161,w
1169053,w
1232324,w
1038380,w
1134158,w
1199706,w
1003720,w
1032403,w
1224538,w
1127169,w
1182089,w
1169343,w
1169532,w
1079411,w
1123248,w
1232012,w
1004677,w
1146803,w
1247542,w
1118536,w
1242172,w
1153562,w
1045498,w
1081425,w
1181316,w
1232412,w
1144360,w
1203098,w
1249555,w
1108924,w
1024293,w
1136891,w
1096915,w
1049818,w
1048013,w
1173120,w
1150060,w
1090834,w
1096391,w
1035222,w
1003698,w
1095787,w
1073482,w
1209182,w
1028178,w
1210397,w
1152176,w
1160319,w
1026738,w
1026743,w
1133735,w
1232413,w
1062230,w
1135370,w
1043419,w
1003668,w
1040966,w
1129706,w
1123249,w
1191453,w
1233041,w
1069860,w
1116049,w
1209183,w
1074729,w
1026739,w
1232013,w
1036213,w
1096835,w
1087583,w
1213571,w
1183614,w
1191831,w
1232369,w
1035603,w
1235436,w
1223008,w
1197699,w
1039380,w
1091502,w
1141737,w
1152960,w
1191091,w
1043163,w
1232350,w
1132423,w
1151868,w
1035854,w
1028179,w
1129726,w
1152571,w
1139402,w
1116076,w
1116081,w
1163344,w
1237267,w
1079353,w
1097900,w
1003714,w
1135606,w
1031461,w
1157064,w
1068720,w
1091740,w
1047134,w
1023763,w
1144329,w
1237502,w
1107948,w
1239874,w
1040496,w
1224647,w
1218701,w
1096897,w
1237737,w
1205086,w
1045828,w
1133237,w
1035223,w
1079984,w
1169052,w
1232325,w
1228706,w
1235607,w
1121551,w
1213760,w
1249554,w
1164688,w
1161513,w
1210567,w
1003743,w
1170205,w
1042612,w
1149001,w
1093403,w
1144361,w
1067150,w
1082999,w
1237708,w
1137998,w
1134874,w
1249546,w
1123161,w
1008316,w
1041906,w
1141752,w
1016670,w
1083872,w
1170585,w
1082701,w
1168869,w
1003654,w
1243669,w
1228310,w
1034948,w
1163264,w
1144355,w
1245199,w
1074586,w
1087780,w
1156862,w
1144351,w
1042961,w
1031886,w
1144449,w
1082127,w
1037312,w
1027414,w
1232380,w
1075482,w
1153120,w
1208642,w
1191968,w
1117029,w
1236278,w
1143471,w
1186908,w
1147305,w
1145796,w
1146348,w
1144359,w
1106881,w
1224240,w
1118194,w
1106784,w
1003650,w
1240817,w
1020567,w
1249236,w
1043401,w
1118981,w
1021946,w
1094074,w
1099862,w
1114125,w
1175434,w
1153836,w
1214997,w
1232348,w
1085645,w
1073169,w
1021942,w
1074870,w
1038708,w
1187499,w
1110103,w
1140911,w
1049810,w
1122124,w
1096469,w
1161844,w
1028158,w
1158206,w
1135586,w
1233073,w
1086053,w
1124919,w
1120485,w
1232340,w
1249175,w
1130497,w
1140025,w
1237716,w
1213549,w
1115746,w
1117117,w
1181835,w
1142760,w
1063021,w
1244451,w
1191973,w
1241551,w
1105664,w
1183961,w
1203100,w
1145730,w
1001735,w
1096399,w
1003728,w
1235192,w
1232344,w
1244790,w
1127692,w
1041680,w
1086052,w
1226595,w
1166017,w
1038712,w
1163001,w
1137563,w
1180194,w
1021947,w
1068032,w
1074899,w
1130351,w
1028977,w
1170043,w
1232428,w
1115569,w
1144053,w
1239779,w
1157253,w
1090183,w
1142488,w
1089745,w
1155055,w
1155336,w
1243947,w
1161924,w
1095810,w
1037441,w
1139972,w
1020784,w
1091058,w
1003664,w
1023525,w
1245198,w
1139976,w
1020245,w
1026393,w
1218640,w
1144350,w
1184383,w
1109856,w
1245194,w
1233692,w
1174030,w
1118537,w
1076068,w
1087781,w
1225277,w
1045495,w
1078222,w
1194997,w
1113077,w
1211504,w
1140394,w
1144358,w
1038723,w
1161845,w
1246669,w
1144354,w
1232437,w
1119053,w
1033287,w
1020287,w
1075449,w
1020780,w
1009017,w
1003682,w
1247820,w
1237713,w
1099474,w
1066331,w
1080144,w
1011609,w
1075483,w
1155033,w
1026618,w
1021943,w
1245206,w
1235700,w
1075575,w
1154186,w
1096871,w
1003707,w
1092215,w
1170760,w
1232433,w
1046533,w
1224889,w
1203381,w
1176014,w
1003703,w
1078598,w
1045211,w
1003736,w
1186783,w
1181822,w
1137483,w
1232407,w
1067092,w
