ID,FLAG
248137,p
248290,p
248295,p
248422,p
248555,p
248904,p
248962,p
248983,p
249239,p
249335,p
249659,p
249761,p
249796,p
249841,p
250151,p
250979,p
250994,p
251037,p
251297,p
251391,p
251495,p
251725,p
251727,p
251827,p
251926,p
252023,p
252228,p
252400,p
252707,p
252854,p
253033,p
253308,p
253884,p
253985,p
254277,p
254340,p
254540,p
254815,p
254982,p
255427,p
255592,p
255612,p
255684,p
256104,p
256852,p
257034,p
257214,p
257843,p
258967,p
259040,p
259154,p
259194,p
259208,p
259252,p
259783,p
259812,p
260147,p
260287,p
260360,p
260764,p
260960,p
261308,p
261481,p
261703,p
261937,p
262227,p
262265,p
262817,p
263110,p
263706,p
264667,p
264731,p
264840,p
265092,p
265119,p
265278,p
265376,p
265378,p
265982,p
265986,p
266402,p
266734,p
267488,p
267596,p
268038,p
268161,p
268249,p
268361,p
268375,p
268434,p
268674,p
268695,p
268732,p
269027,p
269490,p
269689,p
269792,p
269909,p
270175,p
270573,p
270758,p
270865,p
270901,p
270940,p
270989,p
271488,p
271849,p
272020,p
272213,p
272237,p
272292,p
272707,p
272779,p
272782,p
272943,p
273031,p
273201,p
273268,p
273276,p
273433,p
273636,p
274004,p
274199,p
274240,p
274370,p
274544,p
274849,p
274855,p
274934,p
275028,p
275098,p
275178,p
275229,p
275302,p
275825,p
275894,p
275985,p
277108,p
277150,p
277278,p
277422,p
277552,p
277931,p
277990,p
278231,p
278710,p
278778,p
278820,p
279254,p
279275,p
279277,p
279303,p
279378,p
280186,p
280267,p
280308,p
280496,p
280853,p
280861,p
280898,p
281225,p
281870,p
282072,p
282081,p
282123,p
282243,p
282265,p
282631,p
282799,p
282843,p
283984,p
284120,p
284696,p
284968,p
285067,p
285170,p
285610,p
285703,p
286166,p
286486,p
286768,p
286863,p
287056,p
287491,p
287865,p
288161,p
288207,p
288367,p
288795,p
288815,p
288990,p
289062,p
289081,p
289116,p
289487,p
289532,p
289755,p
289986,p
100281,d
100294,d
100468,d
100595,d
100642,d
101140,d
101440,d
101791,d
102362,d
102370,d
102384,d
102584,d
103438,d
103529,d
103544,d
103932,d
103976,d
103997,d
104066,d
104166,d
104349,d
104455,d
104512,d
104930,d
105026,d
105257,d
105285,d
105454,d
105568,d
105589,d
105830,d
105890,d
106137,d
106349,d
106741,d
106751,d
106787,d
106930,d
107249,d
107270,d
107528,d
107971,d
108119,d
108499,d
108894,d
109132,d
109176,d
109454,d
109594,d
109819,d
110040,d
110106,d
110200,d
110439,d
110636,d
111341,d
111605,d
111634,d
112282,d
112321,d
112358,d
112485,d
113020,d
113061,d
113150,d
113161,d
113443,d
113660,d
113689,d
114046,d
114117,d
114146,d
114382,d
114477,d
114970,d
115113,d
115430,d
115630,d
115704,d
115953,d
116258,d
116341,d
116558,d
116888,d
117560,d
117697,d
117990,d
118081,d
118717,d
118720,d
118958,d
119046,d
119137,d
119383,d
119387,d
120105,d
120232,d
121090,d
121222,d
122065,d
122094,d
122165,d
122185,d
122256,d
123033,d
123347,d
123801,d
123871,d
124624,d
124627,d
124716,d
124794,d
125901,d
126157,d
126480,d
127061,d
127552,d
127856,d
128111,d
128300,d
128436,d
128545,d
128704,d
129002,d
129004,d
129032,d
129129,d
129138,d
129172,d
129422,d
129621,d
129668,d
129728,d
130203,d
131067,d
131232,d
131339,d
131458,d
131556,d
131566,d
132015,d
132805,d
132942,d
133001,d
133735,d
133896,d
134016,d
134682,d
134739,d
134914,d
134923,d
135635,d
135779,d
135810,d
135851,d
136535,d
136713,d
136879,d
137023,d
137457,d
137545,d
137553,d
138168,d
138332,d
139109,d
139670,d
139677,d
139953,d
140120,d
140194,d
140460,d
140660,d
140769,d
141088,d
141361,d
141393,d
141924,d
141943,d
142085,d
142418,d
142837,d
142849,d
144048,d
144203,d
144454,d
144552,d
144576,d
144642,d
145269,d
146185,d
146834,d
146952,d
147246,d
147664,d
148037,d
148069,d
148367,d
148523,d
148663,d
148853,d
148872,d
149091,d
149164,d
149331,d
149393,d
149459,d
149500,d
149672,d
150115,d
150234,d
150348,d
150365,d
150462,d
150534,d
150752,d
150915,d
151251,d
151295,d
151499,d
151774,d
151813,d
152058,d
152612,d
152918,d
152992,d
153137,d
153304,d
154352,d
154429,d
154452,d
154508,d
154977,d
155507,d
155560,d
155712,d
155737,d
155902,d
156388,d
156532,d
156557,d
156834,d
157269,d
157426,d
157729,d
157788,d
158046,d
158106,d
158505,d
159126,d
159211,d
159648,d
159857,d
159920,d
160037,d
160462,d
160634,d
160654,d
160972,d
161201,d
161726,d
161936,d
162019,d
162089,d
162421,d
162489,d
162885,d
162984,d
163116,d
163525,d
163548,d
163648,d
163651,d
163841,d
163865,d
164066,d
164636,d
165061,d
165724,d
166073,d
166187,d
166422,d
166470,d
166502,d
166929,d
167004,d
167063,d
167281,d
167583,d
167586,d
168397,d
168511,d
168521,d
169180,d
169261,d
169289,d
169699,d
169837,d
170010,d
170075,d
170494,d
170538,d
171197,d
171520,d
171881,d
172062,d
172616,d
172949,d
173494,d
173866,d
174331,d
174748,d
174877,d
174956,d
175204,d
175347,d
176062,d
176697,d
176827,d
177182,d
177627,d
177628,d
177755,d
177952,d
178477,d
178729,d
179288,d
179545,d
180102,d
180211,d
180406,d
180430,d
180474,d
180728,d
181822,d
181839,d
182172,d
182914,d
183600,d
183873,d
184090,d
184886,d
185060,d
185286,d
185436,d
185655,d
185785,d
185946,d
186009,d
186168,d
186275,d
186355,d
186704,d
187555,d
187741,d
187879,d
187888,d
188098,d
188205,d
188334,d
188823,d
189029,d
189369,d
190156,d
190311,d
190571,d
190751,d
191106,d
191221,d
191240,d
191582,d
192047,d
192428,d
193511,d
193662,d
193805,d
194135,d
194438,d
194583,d
194738,d
194812,d
195116,d
195409,d
195566,d
195702,d
195859,d
197082,d
197195,d
197262,d
197449,d
197753,d
198149,d
199073,d
199599,d
199908,d
199957,d
200412,d
200883,d
201044,d
201528,d
201647,d
201747,d
202242,d
202289,d
202517,d
202759,d
203182,d
203808,d
203814,d
204872,d
205291,d
205619,d
205686,d
205739,d
205757,d
206053,d
206116,d
206218,d
206376,d
206730,d
206812,d
206841,d
206959,d
207010,d
207043,d
207268,d
207871,d
208069,d
208227,d
208546,d
208690,d
208733,d
208890,d
208979,d
209196,d
209323,d
209506,d
209550,d
209561,d
209884,d
209946,d
210167,d
210506,d
210992,d
211468,d
211666,d
211721,d
212148,d
212381,d
212957,d
213678,d
214338,d
214619,d
214710,d
214826,d
215099,d
215668,d
215895,d
216360,d
216812,d
217499,d
217895,d
217978,d
218519,d
218691,d
218781,d
219654,d
219924,d
220471,d
220941,d
221005,d
221047,d
221160,d
221468,d
221904,d
221969,d
222202,d
222374,d
222502,d
222743,d
222823,d
222980,d
224294,d
224348,d
224409,d
224497,d
224693,d
225016,d
225057,d
225885,d
225943,d
226450,d
227157,d
227822,d
227848,d
228300,d
228512,d
228706,d
229234,d
229776,d
229860,d
230763,d
231113,d
231702,d
232112,d
232180,d
232476,d
232481,d
232569,d
233176,d
233241,d
233373,d
233687,d
235062,d
235427,d
235644,d
235703,d
235731,d
236185,d
236246,d
236375,d
236618,d
236862,d
237182,d
237233,d
238097,d
238190,d
238697,d
238796,d
238877,d
239027,d
239085,d
239138,d
239257,d
239504,d
239821,d
239947,d
240158,d
240400,d
240410,d
240844,d
240955,d
241540,d
242476,d
242804,d
243410,d
243465,d
243645,d
244042,d
244237,d
244325,d
245883,d
246205,d
246662,d
246666,d
246834,d
247188,d
247239,d
247321,d
247385,d
247512,d
248094,d
248150,d
248274,d
248815,d
249432,d
250009,d
250094,d
250102,d
250174,d
250329,d
250796,d
250812,d
251141,d
251653,d
252468,d
252668,d
252937,d
253000,d
254503,d
254860,d
255230,d
255659,d
255825,d
255828,d
255925,d
256380,d
256518,d
256653,d
256736,d
257195,d
257252,d
257416,d
258494,d
258541,d
259199,d
259230,d
259539,d
259551,d
259708,d
259989,d
261383,d
261492,d
261561,d
261645,d
261647,d
261967,d
262092,d
262289,d
262727,d
263123,d
263249,d
263287,d
263420,d
263756,d
263788,d
263861,d
264088,d
264419,d
264556,d
265025,d
265160,d
265586,d
266139,d
266345,d
266546,d
267104,d
267663,d
267925,d
267996,d
268122,d
268124,d
269239,d
269593,d
269843,d
269960,d
269985,d
270142,d
270199,d
270258,d
270431,d
271156,d
271193,d
271803,d
271933,d
271975,d
272519,d
272602,d
272645,d
273191,d
273381,d
273407,d
273792,d
274108,d
274583,d
275172,d
275239,d
275590,d
276083,d
276427,d
276454,d
276596,d
276958,d
277295,d
278525,d
278600,d
278702,d
278894,d
279076,d
279151,d
279323,d
279436,d
279604,d
279642,d
280465,d
280522,d
280669,d
280926,d
281307,d
281407,d
281706,d
281733,d
281804,d
281847,d
282193,d
282277,d
282693,d
283012,d
283107,d
283132,d
283292,d
283299,d
283448,d
283616,d
284409,d
284800,d
284853,d
284927,d
285093,d
285246,d
285284,d
285738,d
285839,d
285897,d
286163,d
286462,d
286654,d
287320,d
287632,d
289264,d
289422,d
289528,d
289694,d
289982,d
